observation_id,uri,quality_grade,license_code,taxon_id,taxon_name,taxon_rank,taxon_preferred_common_name,ofv_id_meant_field_id,ofv_id_meant_value,ofv_special_feeding_field_id,ofv_special_feeding_value,photo_urls_medium,photo_count,location,positional_accuracy,place_country_name,place_state_name,place_county_name,place_town_name,kingdom_id,kingdom_name,phylum_id,phylum_name,class_id,class_name,order_id,order_name,family_id,family_name,genus_id,genus_name,species_id,species_name
41409015,https://www.inaturalist.org/observations/41409015,research,cc-by,57516,Bombus terrestris,species,Buff-tailed Bumble Bee,,,,,https://inaturalist-open-data.s3.amazonaws.com/photos/65687590/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/65687597/medium.jpeg,2,"-36.9463312713,174.4699131122",4.0,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47201.0,Hymenoptera,47221.0,Apidae,52775.0,Bombus,57516.0,Bombus terrestris
41166045,https://www.inaturalist.org/observations/41166045,research,cc-by-nc-sa,46017,Sciurus carolinensis,species,Eastern Gray Squirrel,12795.0,eater,,,https://inaturalist-open-data.s3.amazonaws.com/photos/65281310/medium.jpeg,1,"40.8675745544,-75.621178287",122.0,,,,,1,Animalia,2,Chordata,40151.0,Mammalia,43698.0,Rodentia,45933.0,Sciuridae,45994.0,Sciurus,46017.0,Sciurus carolinensis
40852425,https://www.inaturalist.org/observations/40852425,research,cc-by,27864,Siren lacertina,species,Greater Siren,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/64765004/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/64765089/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/64765091/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/64765094/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/64765096/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/64765098/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/64765101/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/64765103/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/64765104/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/64765107/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/64765108/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/64765109/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/64765110/medium.jpg,13,"26.487835,-80.086362",,,,,,1,Animalia,2,Chordata,20978.0,Amphibia,26718.0,Caudata,27855.0,Sirenidae,27857.0,Siren,27864.0,Siren lacertina
40785136,https://www.inaturalist.org/observations/40785136,research,cc-by-nc,1578489,Larus smithsonianus,species,American Herring Gull,12795.0,eater,,,https://inaturalist-open-data.s3.amazonaws.com/photos/64650662/medium.jpeg,1,"44.2077177509,-88.4229811672",37.0,,,,,1,Animalia,2,Chordata,3.0,Aves,67561.0,Charadriiformes,4342.0,Laridae,4343.0,Larus,1578489.0,Larus smithsonianus
40685944,https://www.inaturalist.org/observations/40685944,research,cc-by,9083,Cardinalis cardinalis,species,Northern Cardinal,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/64496299/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/64496310/medium.jpg,2,"26.487835,-80.086362",,,,,,1,Animalia,2,Chordata,3.0,Aves,7251.0,Passeriformes,71305.0,Cardinalidae,9080.0,Cardinalis,9083.0,Cardinalis cardinalis
40575710,https://www.inaturalist.org/observations/40575710,research,cc-by,3704,Colius striatus,species,Speckled Mousebird,12795.0,eater,,,https://inaturalist-open-data.s3.amazonaws.com/photos/64308529/medium.jpg,1,"-17.8116004398,31.0809742069",2.0,,,,,1,Animalia,2,Chordata,3.0,Aves,3686.0,Coliiformes,3687.0,Coliidae,3702.0,Colius,3704.0,Colius striatus
40519791,https://www.inaturalist.org/observations/40519791,research,cc-by-nc,65979,Lithobates catesbeianus,species,American Bullfrog,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/339475805/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/339475829/medium.jpeg,2,"42.4556452,-71.6731242",9504.0,,,,,1,Animalia,2,Chordata,20978.0,Amphibia,20979.0,Anura,25473.0,Ranidae,60340.0,Lithobates,65979.0,Lithobates catesbeianus
40518216,https://www.inaturalist.org/observations/40518216,research,cc-by-nc,41644,Ursus maritimus,species,Polar Bear,12795.0,eater,16376.0,Scavenging,https://inaturalist-open-data.s3.amazonaws.com/photos/64205530/medium.jpeg,1,"70.1922143665,-143.5692478785",275.0,,,,,1,Animalia,2,Chordata,40151.0,Mammalia,41573.0,Carnivora,41636.0,Ursidae,41637.0,Ursus,41644.0,Ursus maritimus
40469657,https://www.inaturalist.org/observations/40469657,research,cc-by,61495,Erythemis simplicicollis,species,Eastern Pondhawk,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/64190460/medium.jpg,1,"26.474345,-81.176261",,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47792.0,Odonata,47819.0,Libellulidae,53868.0,Erythemis,61495.0,Erythemis simplicicollis
40301200,https://www.inaturalist.org/observations/40301200,research,cc-by,2266,Coracias garrulus,species,European Roller,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/64021147/medium.jpeg,1,"36.2691651,4.8465638",10025.0,,,,,1,Animalia,2,Chordata,3.0,Aves,2114.0,Coraciiformes,2262.0,Coraciidae,2263.0,Coracias,2266.0,Coracias garrulus
40257872,https://www.inaturalist.org/observations/40257872,research,cc-by,544795,Passer domesticus domesticus,subspecies,European house sparrow,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/63953135/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/63953273/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/63953323/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/63953377/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/63953426/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/63953465/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/63953538/medium.jpeg,7,"-41.2716859,174.779171",184.0,,,,,1,Animalia,2,Chordata,3.0,Aves,7251.0,Passeriformes,13685.0,Passeridae,13847.0,Passer,13858.0,Passer domesticus
40152003,https://www.inaturalist.org/observations/40152003,research,cc-by-nc,46017,Sciurus carolinensis,species,Eastern Gray Squirrel,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/63777360/medium.jpg,1,"42.4676888889,-76.4557638889",,,,,,1,Animalia,2,Chordata,40151.0,Mammalia,43698.0,Rodentia,45933.0,Sciuridae,45994.0,Sciurus,46017.0,Sciurus carolinensis
40101030,https://www.inaturalist.org/observations/40101030,research,cc-by-nc,123829,Pelecanus occidentalis californicus,subspecies,California Brown Pelican,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/63691391/medium.jpeg,1,"37.698213,-123.008865",27.0,,,,,1,Animalia,2,Chordata,3.0,Aves,67566.0,Pelecaniformes,4323.0,Pelecanidae,4324.0,Pelecanus,4328.0,Pelecanus occidentalis
40084725,https://www.inaturalist.org/observations/40084725,research,cc-by,596370,Xysmalobium undulatum,species,Wavyleaf Cartwheel,12795.0,thing being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/63663280/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/63663288/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/63663338/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/63663348/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/63663357/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/63663356/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/63663364/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/63663365/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/63663376/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/63663373/medium.jpg,10,"-17.73652,30.9896183333",10.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,47363.0,Gentianales,47362.0,Apocynaceae,444930.0,Xysmalobium,596370.0,Xysmalobium undulatum
40053701,https://www.inaturalist.org/observations/40053701,research,cc-by-nc,243970,Larus glaucescens × occidentalis,hybrid,Olympic Gull,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/63609056/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/63610974/medium.jpeg,2,"47.7127866404,-122.3796105343",15.0,,,,,1,Animalia,2,Chordata,3.0,Aves,67561.0,Charadriiformes,4342.0,Laridae,4343.0,Larus,,
40053700,https://www.inaturalist.org/observations/40053700,research,cc-by-nc,47826,Cancer productus,species,Red Rock Crab,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/63609361/medium.jpeg,1,"47.7127397829,-122.3794761285",31.0,,,,,1,Animalia,47120,Arthropoda,47187.0,Malacostraca,47186.0,Decapoda,47828.0,Cancridae,47827.0,Cancer,47826.0,Cancer productus
39792519,https://www.inaturalist.org/observations/39792519,research,cc-by,571353,Danaus chrysippus orientis,subspecies,African Monarch,12795.0,eater,,,https://inaturalist-open-data.s3.amazonaws.com/photos/63168870/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/63168872/medium.jpg,2,"-17.736705,30.9896833333",10.0,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47157.0,Lepidoptera,47922.0,Nymphalidae,48663.0,Danaus,67835.0,Danaus chrysippus
39631488,https://www.inaturalist.org/observations/39631488,research,cc-by-nc,52297,Triakis semifasciata,species,Leopard Shark,12795.0,organism being eaten,16376.0,Scavenging,https://inaturalist-open-data.s3.amazonaws.com/photos/62894394/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/62894397/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/62894403/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/62894388/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/62894390/medium.jpeg,5,"37.141903471,-122.34316804",8.0,,,,,1,Animalia,2,Chordata,196614.0,Chondrichthyes,48069.0,Carcharhiniformes,49965.0,Triakidae,52298.0,Triakis,52297.0,Triakis semifasciata
39631487,https://www.inaturalist.org/observations/39631487,research,cc-by-nc,4756,Cathartes aura,species,Turkey Vulture,12795.0,eater,16376.0,Scavenging,https://inaturalist-open-data.s3.amazonaws.com/photos/62894295/medium.jpeg,1,"37.141914116,-122.3431470471",5.0,,,,,1,Animalia,2,Chordata,3.0,Aves,559244.0,Cathartiformes,71306.0,Cathartidae,4755.0,Cathartes,4756.0,Cathartes aura
39568334,https://www.inaturalist.org/observations/39568334,research,cc-by,64119,Opuntia ficus-indica,species,Indian fig opuntia,12795.0,thing being eaten,,,https://inaturalist-open-data.s3.amazonaws.com/photos/62788355/medium.jpg,1,"-17.844745,31.084206",10.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,47366.0,Caryophyllales,47903.0,Cactaceae,47902.0,Opuntia,64119.0,Opuntia ficus-indica
39568332,https://www.inaturalist.org/observations/39568332,research,cc-by,335785,Dactylopius opuntiae,species,Cactus Scattered Cochineal,12795.0,eater,,,https://inaturalist-open-data.s3.amazonaws.com/photos/62788295/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/62788297/medium.jpg,2,"-17.844745,31.084206",10.0,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47744.0,Hemiptera,202092.0,Dactylopiidae,202091.0,Dactylopius,335785.0,Dactylopius opuntiae
39561580,https://www.inaturalist.org/observations/39561580,research,cc-by-nc,6993,Bucephala albeola,species,Bufflehead,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/62776373/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/62776377/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/62776382/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/62776384/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/62776392/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/62776395/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/62776400/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/62776403/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/62776410/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/62776413/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/62776418/medium.jpg,11,"48.3051242374,-122.7172371938",280.0,,,,,1,Animalia,2,Chordata,3.0,Aves,6888.0,Anseriformes,6912.0,Anatidae,6989.0,Bucephala,6993.0,Bucephala albeola
39432893,https://www.inaturalist.org/observations/39432893,research,cc-by-nc,49594,Pomoxis nigromaculatus,species,Black Crappie,12795.0,thing being eaten,,,https://inaturalist-open-data.s3.amazonaws.com/photos/62560638/medium.jpeg,1,"44.2551448693,-88.3936206242",25.0,,,,,1,Animalia,2,Chordata,47178.0,Actinopterygii,1303731.0,Centrarchiformes,49588.0,Centrarchidae,49595.0,Pomoxis,49594.0,Pomoxis nigromaculatus
39432892,https://www.inaturalist.org/observations/39432892,research,cc-by-nc,1578489,Larus smithsonianus,species,American Herring Gull,12795.0,eater,,,https://inaturalist-open-data.s3.amazonaws.com/photos/62560558/medium.jpeg,1,"44.2551251833,-88.3936289206",24.0,,,,,1,Animalia,2,Chordata,3.0,Aves,67561.0,Charadriiformes,4342.0,Laridae,4343.0,Larus,1578489.0,Larus smithsonianus
39428666,https://www.inaturalist.org/observations/39428666,research,cc-by-nc,5305,Haliaeetus leucocephalus,species,Bald Eagle,12795.0,eater,,,https://inaturalist-open-data.s3.amazonaws.com/photos/62553342/medium.jpeg,1,"44.184748677,-88.4408544654",105.0,,,,,1,Animalia,2,Chordata,3.0,Aves,71261.0,Accipitriformes,5067.0,Accipitridae,5303.0,Haliaeetus,5305.0,Haliaeetus leucocephalus
39401933,https://www.inaturalist.org/observations/39401933,research,cc-by-nc,3454,Zenaida macroura,species,Mourning Dove,12795.0,thing being eaten,,,https://inaturalist-open-data.s3.amazonaws.com/photos/62506422/medium.jpeg,1,"44.2511100652,-88.3581561351",368.0,,,,,1,Animalia,2,Chordata,3.0,Aves,2708.0,Columbiformes,2715.0,Columbidae,3438.0,Zenaida,3454.0,Zenaida macroura
39401932,https://www.inaturalist.org/observations/39401932,research,cc-by-nc,1579017,Astur cooperii,species,Cooper's Hawk,12795.0,eater,,,https://inaturalist-open-data.s3.amazonaws.com/photos/62506339/medium.jpeg,1,"44.2515492995,-88.3577676116",422.0,,,,,1,Animalia,2,Chordata,3.0,Aves,71261.0,Accipitriformes,5067.0,Accipitridae,1577581.0,Astur,1579017.0,Astur cooperii
39333480,https://www.inaturalist.org/observations/39333480,research,cc-by-nc,4368,Larus marinus,species,Great Black-backed Gull,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/62387171/medium.jpeg,1,"39.0317340151,-74.7721290986",31.0,,,,,1,Animalia,2,Chordata,3.0,Aves,67561.0,Charadriiformes,4342.0,Laridae,4343.0,Larus,4368.0,Larus marinus
39047731,https://www.inaturalist.org/observations/39047731,research,cc-by-nc,4368,Larus marinus,species,Great Black-backed Gull,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/61956575/medium.png|https://inaturalist-open-data.s3.amazonaws.com/photos/61956898/medium.png|https://inaturalist-open-data.s3.amazonaws.com/photos/61957023/medium.png|https://inaturalist-open-data.s3.amazonaws.com/photos/61957267/medium.png|https://inaturalist-open-data.s3.amazonaws.com/photos/61957603/medium.png|https://inaturalist-open-data.s3.amazonaws.com/photos/61958029/medium.png,6,"48.6341290051,-2.0483365532",61.0,,,,,1,Animalia,2,Chordata,3.0,Aves,67561.0,Charadriiformes,4342.0,Laridae,4343.0,Larus,4368.0,Larus marinus
39031562,https://www.inaturalist.org/observations/39031562,research,cc-by-nc,204533,Larus argentatus,species,European Herring Gull,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/61929193/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/61929197/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/61929198/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/61929199/medium.jpg,4,"51.5017310116,-0.1672521894",22.0,,,,,1,Animalia,2,Chordata,3.0,Aves,67561.0,Charadriiformes,4342.0,Laridae,4343.0,Larus,204533.0,Larus argentatus
38633129,https://www.inaturalist.org/observations/38633129,research,cc-by,5063,Anhinga anhinga,species,Anhinga,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/61428683/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/61428715/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/61428716/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/61428717/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/61428719/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/61428720/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/61428721/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/61428722/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/61428724/medium.jpg,9,"26.514374,-80.217189",,,,,,1,Animalia,2,Chordata,3.0,Aves,71268.0,Suliformes,5059.0,Anhingidae,5060.0,Anhinga,5063.0,Anhinga anhinga
38600106,https://www.inaturalist.org/observations/38600106,research,cc-by,5020,Butorides virescens,species,Green Heron,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/61369129/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/61369143/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/61369144/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/61369146/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/61369147/medium.jpg,5,"27.098049,-80.132378",,,,,,1,Animalia,2,Chordata,3.0,Aves,67566.0,Pelecaniformes,4929.0,Ardeidae,5019.0,Butorides,5020.0,Butorides virescens
38538216,https://www.inaturalist.org/observations/38538216,research,cc-by-nc,64206,Saga pedo,species,Predatory Bush-cricket,12795.0,thing being eaten,,,https://inaturalist-open-data.s3.amazonaws.com/photos/61264535/medium.jpg,1,"43.0178910064,47.2565238412",1510.0,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47651.0,Orthoptera,48124.0,Tettigoniidae,64207.0,Saga,64206.0,Saga pedo
38463327,https://www.inaturalist.org/observations/38463327,research,cc-by-nc,59845,Falco naumanni,species,Lesser Kestrel,12795.0,eater,,,https://inaturalist-open-data.s3.amazonaws.com/photos/61131501/medium.jpg,1,"43.0159319191,47.2580915515",1263.0,,,,,1,Animalia,2,Chordata,3.0,Aves,67570.0,Falconiformes,4637.0,Falconidae,4638.0,Falco,59845.0,Falco naumanni
38381342,https://www.inaturalist.org/observations/38381342,research,cc-by-nc,61970,Cucullia verbasci,species,Mullein Moth,,,,,https://inaturalist-open-data.s3.amazonaws.com/photos/60992255/medium.jpg,1,"49.5969948937,11.0331530482",31.0,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47157.0,Lepidoptera,48670.0,Noctuidae,61971.0,Cucullia,61970.0,Cucullia verbasci
38380451,https://www.inaturalist.org/observations/38380451,research,cc-by-nc,7109,Lophodytes cucullatus,species,Hooded Merganser,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/60989945/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/60989950/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/60989958/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/60989959/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/60989963/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/60989965/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/60989967/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/60989976/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/60989980/medium.jpeg,9,"32.7573150267,-97.13873595",8.0,,,,,1,Animalia,2,Chordata,3.0,Aves,6888.0,Anseriformes,6912.0,Anatidae,7108.0,Lophodytes,7109.0,Lophodytes cucullatus
38356351,https://www.inaturalist.org/observations/38356351,research,cc-by,600866,Pterocarpus rotundifolius rotundifolius,subspecies,Round-Leaved Bloodwood,12795.0,thing being eaten,,,https://inaturalist-open-data.s3.amazonaws.com/photos/60948833/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/60948837/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/60948835/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/60948838/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/60948841/medium.jpg,5,"-17.839995,31.0953433333",50.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,47123.0,Fabales,47122.0,Fabaceae,68662.0,Pterocarpus,416647.0,Pterocarpus rotundifolius
38356146,https://www.inaturalist.org/observations/38356146,research,cc-by,848814,Agelanthus subulatus,species,,12795.0,eater,,,https://inaturalist-open-data.s3.amazonaws.com/photos/60948489/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/60948495/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/60948497/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/60948502/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/60948505/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/60948511/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/60948517/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/60948520/medium.jpg,8,"-17.8398716667,31.0952316667",100.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,49669.0,Santalales,59831.0,Loranthaceae,437230.0,Agelanthus,848814.0,Agelanthus subulatus
38337164,https://www.inaturalist.org/observations/38337164,research,cc-by-nc,698313,Ispidina picta natalensis,subspecies,,12795.0,eater,,,https://inaturalist-open-data.s3.amazonaws.com/photos/60911625/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/60911648/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/60911620/medium.jpeg,3,"-28.3083,32.4492",100.0,,,,,1,Animalia,2,Chordata,3.0,Aves,2114.0,Coraciiformes,2314.0,Alcedinidae,144335.0,Ispidina,144655.0,Ispidina picta
37955925,https://www.inaturalist.org/observations/37955925,research,cc-by-nc,94105,Anguilla anguilla,species,European Eel,12795.0,thing being eaten,,,https://inaturalist-open-data.s3.amazonaws.com/photos/60250481/medium.jpg,1,"54.1193488967,-2.8285039811",184.0,,,,,1,Animalia,2,Chordata,47178.0,Actinopterygii,47314.0,Anguilliformes,49220.0,Anguillidae,49221.0,Anguilla,94105.0,Anguilla anguilla
37955919,https://www.inaturalist.org/observations/37955919,research,cc-by-nc,4270,Phalacrocorax carbo,species,Great Cormorant,12795.0,eater,,,https://inaturalist-open-data.s3.amazonaws.com/photos/60250423/medium.jpg,1,"54.1681513,-2.8027641",184.0,,,,,1,Animalia,2,Chordata,3.0,Aves,71268.0,Suliformes,4262.0,Phalacrocoracidae,4263.0,Phalacrocorax,4270.0,Phalacrocorax carbo
37758364,https://www.inaturalist.org/observations/37758364,research,cc-by-nc,46017,Sciurus carolinensis,species,Eastern Gray Squirrel,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/59922449/medium.jpg,1,"40.652224663,-73.9979838777",31.0,,,,,1,Animalia,2,Chordata,40151.0,Mammalia,43698.0,Rodentia,45933.0,Sciuridae,45994.0,Sciurus,46017.0,Sciurus carolinensis
37744971,https://www.inaturalist.org/observations/37744971,research,cc-by,342738,Combretum molle,species,Velvet Bushwillow,12795.0,thing being eaten,,,https://inaturalist-open-data.s3.amazonaws.com/photos/59899103/medium.jpg,1,"-17.806096,31.010362",2.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,47791.0,Myrtales,62825.0,Combretaceae,81496.0,Combretum,342738.0,Combretum molle
37744831,https://www.inaturalist.org/observations/37744831,research,cc-by,246098,Petascelis remipes,species,Giant Twig Wilter,12795.0,eater,,,https://inaturalist-open-data.s3.amazonaws.com/photos/59898885/medium.jpg,1,"-17.806096,31.010362",2.0,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47744.0,Hemiptera,51777.0,Coreidae,246100.0,Petascelis,246098.0,Petascelis remipes
37744713,https://www.inaturalist.org/observations/37744713,research,cc-by,246098,Petascelis remipes,species,Giant Twig Wilter,12795.0,eater,,,https://inaturalist-open-data.s3.amazonaws.com/photos/59898621/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/59898622/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/59898626/medium.jpg,3,"-17.805604,31.008275",2.0,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47744.0,Hemiptera,51777.0,Coreidae,246100.0,Petascelis,246098.0,Petascelis remipes
37678804,https://www.inaturalist.org/observations/37678804,research,cc-by-nc,61698,Holcocephala,genus,Gnat Ogres,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/59782730/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/59782731/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/59782732/medium.jpg,3,"42.039984,-93.636577",25.0,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47822.0,Diptera,47982.0,Asilidae,61698.0,Holcocephala,,
37522037,https://www.inaturalist.org/observations/37522037,research,cc-by,147956,Berkheya radula,species,Rasp African Thistle,12795.0,thing being eaten,,,https://inaturalist-open-data.s3.amazonaws.com/photos/59498266/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/59498269/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/59498273/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/59498275/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/59498277/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/59498280/medium.jpg,6,"-17.815087,31.089533",5.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,47605.0,Asterales,47604.0,Asteraceae,147338.0,Berkheya,147956.0,Berkheya radula
37521449,https://www.inaturalist.org/observations/37521449,research,cc-by,51578,Hypolimnas misippus,species,Danaid Eggfly,12795.0,eater,,,https://inaturalist-open-data.s3.amazonaws.com/photos/59497125/medium.jpg,1,"-17.815108,31.089568",5.0,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47157.0,Lepidoptera,47922.0,Nymphalidae,51579.0,Hypolimnas,51578.0,Hypolimnas misippus
37452802,https://www.inaturalist.org/observations/37452802,research,cc-by-nc,13858,Passer domesticus,species,House Sparrow,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/59376488/medium.jpg,1,"-35.4212794889,149.0822176518",4.0,,,,,1,Animalia,2,Chordata,3.0,Aves,7251.0,Passeriformes,13685.0,Passeridae,13847.0,Passer,13858.0,Passer domesticus
