observation_id,photo_id,image_id,license_code,square_url,medium_url,large_url,original_url,scientific_name,common_name,taxon_rank,ob_license_code,quality_grade,uri,pred_prey,special_type_of_feeding,taxon_kingdom,taxon_phylum,taxon_class,taxon_order,taxon_family,taxon_genus,taxon_species
91588552,151524336,obs_91588552_photo_151524336,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/151524336/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/151524336/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/151524336/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/151524336/original.jpg,Harmonia axyridis,Asian Lady Beetle,species,cc-by,research,https://www.inaturalist.org/observations/91588552,Pred,Predation,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
91431203,151235019,obs_91431203_photo_151235019,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/151235019/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/151235019/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/151235019/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/151235019/original.jpg,Passer domesticus,House Sparrow,species,cc-by,research,https://www.inaturalist.org/observations/91431203,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,Passer domesticus
91431203,151234979,obs_91431203_photo_151234979,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/151234979/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/151234979/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/151234979/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/151234979/original.jpg,Passer domesticus,House Sparrow,species,cc-by,research,https://www.inaturalist.org/observations/91431203,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,Passer domesticus
91431203,151235005,obs_91431203_photo_151235005,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/151235005/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/151235005/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/151235005/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/151235005/original.jpg,Passer domesticus,House Sparrow,species,cc-by,research,https://www.inaturalist.org/observations/91431203,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,Passer domesticus
91378779,151135625,obs_91378779_photo_151135625,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/151135625/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/151135625/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/151135625/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/151135625/original.jpeg,Quercus alba,white oak,species,cc-by,research,https://www.inaturalist.org/observations/91378779,Prey,Parasitism,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus alba
91378779,151135635,obs_91378779_photo_151135635,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/151135635/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/151135635/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/151135635/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/151135635/original.jpeg,Quercus alba,white oak,species,cc-by,research,https://www.inaturalist.org/observations/91378779,Prey,Parasitism,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus alba
91378776,151135600,obs_91378776_photo_151135600,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/151135600/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/151135600/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/151135600/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/151135600/original.jpeg,Phylloteras poculum,0,species,cc-by,research,https://www.inaturalist.org/observations/91378776,Pred,Parasitism,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Phylloteras,Phylloteras poculum
91378776,151135594,obs_91378776_photo_151135594,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/151135594/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/151135594/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/151135594/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/151135594/original.jpeg,Phylloteras poculum,0,species,cc-by,research,https://www.inaturalist.org/observations/91378776,Pred,Parasitism,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Phylloteras,Phylloteras poculum
91378776,151135616,obs_91378776_photo_151135616,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/151135616/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/151135616/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/151135616/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/151135616/original.jpeg,Phylloteras poculum,0,species,cc-by,research,https://www.inaturalist.org/observations/91378776,Pred,Parasitism,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Phylloteras,Phylloteras poculum
91332876,151052380,obs_91332876_photo_151052380,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/151052380/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/151052380/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/151052380/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/151052380/original.jpg,Troglodytes aedon,Northern House Wren,species,cc-by-nc,research,https://www.inaturalist.org/observations/91332876,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes aedon
91125524,150681360,obs_91125524_photo_150681360,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/150681360/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150681360/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150681360/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150681360/original.jpg,Neotibicen lyricen engelhardti,Dark Lyric Cicada,subspecies,cc-by,research,https://www.inaturalist.org/observations/91125524,Prey,Predation,Animalia,Arthropoda,Insecta,Hemiptera,Cicadidae,Neotibicen,Neotibicen lyricen
91125524,150681457,obs_91125524_photo_150681457,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/150681457/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150681457/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150681457/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150681457/original.jpg,Neotibicen lyricen engelhardti,Dark Lyric Cicada,subspecies,cc-by,research,https://www.inaturalist.org/observations/91125524,Prey,Predation,Animalia,Arthropoda,Insecta,Hemiptera,Cicadidae,Neotibicen,Neotibicen lyricen
91125524,150681513,obs_91125524_photo_150681513,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/150681513/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150681513/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150681513/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150681513/original.jpg,Neotibicen lyricen engelhardti,Dark Lyric Cicada,subspecies,cc-by,research,https://www.inaturalist.org/observations/91125524,Prey,Predation,Animalia,Arthropoda,Insecta,Hemiptera,Cicadidae,Neotibicen,Neotibicen lyricen
91125524,150681860,obs_91125524_photo_150681860,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/150681860/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150681860/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150681860/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150681860/original.jpg,Neotibicen lyricen engelhardti,Dark Lyric Cicada,subspecies,cc-by,research,https://www.inaturalist.org/observations/91125524,Prey,Predation,Animalia,Arthropoda,Insecta,Hemiptera,Cicadidae,Neotibicen,Neotibicen lyricen
91125304,150681121,obs_91125304_photo_150681121,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/150681121/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150681121/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150681121/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150681121/original.jpg,Vespula maculifrons,Eastern Yellowjacket,species,cc-by,research,https://www.inaturalist.org/observations/91125304,Pred,Predation,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespula,Vespula maculifrons
91125304,150681186,obs_91125304_photo_150681186,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/150681186/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150681186/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150681186/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150681186/original.jpg,Vespula maculifrons,Eastern Yellowjacket,species,cc-by,research,https://www.inaturalist.org/observations/91125304,Pred,Predation,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespula,Vespula maculifrons
91125304,150681212,obs_91125304_photo_150681212,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/150681212/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150681212/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150681212/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150681212/original.jpg,Vespula maculifrons,Eastern Yellowjacket,species,cc-by,research,https://www.inaturalist.org/observations/91125304,Pred,Predation,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespula,Vespula maculifrons
91084384,150603294,obs_91084384_photo_150603294,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150603294/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603294/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603294/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603294/original.jpeg,Cisticola juncidis,Zitting Cisticola,species,cc-by-nc,research,https://www.inaturalist.org/observations/91084384,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Cisticola,Cisticola juncidis
91084384,150603313,obs_91084384_photo_150603313,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150603313/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603313/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603313/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603313/original.jpeg,Cisticola juncidis,Zitting Cisticola,species,cc-by-nc,research,https://www.inaturalist.org/observations/91084384,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Cisticola,Cisticola juncidis
91084384,150603337,obs_91084384_photo_150603337,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150603337/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603337/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603337/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603337/original.jpeg,Cisticola juncidis,Zitting Cisticola,species,cc-by-nc,research,https://www.inaturalist.org/observations/91084384,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Cisticola,Cisticola juncidis
91084384,150603367,obs_91084384_photo_150603367,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150603367/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603367/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603367/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603367/original.jpeg,Cisticola juncidis,Zitting Cisticola,species,cc-by-nc,research,https://www.inaturalist.org/observations/91084384,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Cisticola,Cisticola juncidis
91084384,150603374,obs_91084384_photo_150603374,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150603374/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603374/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603374/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603374/original.jpeg,Cisticola juncidis,Zitting Cisticola,species,cc-by-nc,research,https://www.inaturalist.org/observations/91084384,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Cisticola,Cisticola juncidis
91084384,150603425,obs_91084384_photo_150603425,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150603425/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603425/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603425/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603425/original.jpeg,Cisticola juncidis,Zitting Cisticola,species,cc-by-nc,research,https://www.inaturalist.org/observations/91084384,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Cisticola,Cisticola juncidis
91084384,150603470,obs_91084384_photo_150603470,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150603470/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603470/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603470/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603470/original.jpeg,Cisticola juncidis,Zitting Cisticola,species,cc-by-nc,research,https://www.inaturalist.org/observations/91084384,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Cisticola,Cisticola juncidis
91084384,150603450,obs_91084384_photo_150603450,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150603450/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603450/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603450/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603450/original.jpeg,Cisticola juncidis,Zitting Cisticola,species,cc-by-nc,research,https://www.inaturalist.org/observations/91084384,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Cisticola,Cisticola juncidis
91084384,150603547,obs_91084384_photo_150603547,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150603547/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603547/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603547/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603547/original.jpeg,Cisticola juncidis,Zitting Cisticola,species,cc-by-nc,research,https://www.inaturalist.org/observations/91084384,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Cisticola,Cisticola juncidis
91084384,150603555,obs_91084384_photo_150603555,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150603555/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603555/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603555/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603555/original.jpeg,Cisticola juncidis,Zitting Cisticola,species,cc-by-nc,research,https://www.inaturalist.org/observations/91084384,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Cisticola,Cisticola juncidis
91084384,150603577,obs_91084384_photo_150603577,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150603577/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603577/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603577/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603577/original.jpg,Cisticola juncidis,Zitting Cisticola,species,cc-by-nc,research,https://www.inaturalist.org/observations/91084384,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Cisticola,Cisticola juncidis
91084384,150603600,obs_91084384_photo_150603600,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150603600/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603600/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603600/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603600/original.jpg,Cisticola juncidis,Zitting Cisticola,species,cc-by-nc,research,https://www.inaturalist.org/observations/91084384,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Cisticola,Cisticola juncidis
91084384,150603702,obs_91084384_photo_150603702,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150603702/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603702/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603702/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603702/original.jpeg,Cisticola juncidis,Zitting Cisticola,species,cc-by-nc,research,https://www.inaturalist.org/observations/91084384,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Cisticola,Cisticola juncidis
91084384,150603697,obs_91084384_photo_150603697,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150603697/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603697/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603697/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603697/original.jpeg,Cisticola juncidis,Zitting Cisticola,species,cc-by-nc,research,https://www.inaturalist.org/observations/91084384,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Cisticola,Cisticola juncidis
91084384,150603789,obs_91084384_photo_150603789,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150603789/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603789/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603789/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603789/original.jpeg,Cisticola juncidis,Zitting Cisticola,species,cc-by-nc,research,https://www.inaturalist.org/observations/91084384,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Cisticola,Cisticola juncidis
91084384,150603790,obs_91084384_photo_150603790,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150603790/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603790/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603790/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150603790/original.jpg,Cisticola juncidis,Zitting Cisticola,species,cc-by-nc,research,https://www.inaturalist.org/observations/91084384,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Cisticola,Cisticola juncidis
91055924,150566819,obs_91055924_photo_150566819,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/150566819/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150566819/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150566819/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150566819/original.jpg,Platycryptus undatus,Tan Jumping Spider,species,cc-by,research,https://www.inaturalist.org/observations/91055924,Pred,Predation,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Platycryptus,Platycryptus undatus
91055924,150566840,obs_91055924_photo_150566840,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/150566840/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150566840/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150566840/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150566840/original.jpg,Platycryptus undatus,Tan Jumping Spider,species,cc-by,research,https://www.inaturalist.org/observations/91055924,Pred,Predation,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Platycryptus,Platycryptus undatus
91055924,150566861,obs_91055924_photo_150566861,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/150566861/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150566861/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150566861/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150566861/original.jpg,Platycryptus undatus,Tan Jumping Spider,species,cc-by,research,https://www.inaturalist.org/observations/91055924,Pred,Predation,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Platycryptus,Platycryptus undatus
90924841,150315284,obs_90924841_photo_150315284,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150315284/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315284/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315284/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315284/original.jpeg,Actophilornis africanus,African Jacana,species,cc-by-nc,research,https://www.inaturalist.org/observations/90924841,Pred,Predation,Animalia,Chordata,Aves,Charadriiformes,Jacanidae,Actophilornis,Actophilornis africanus
90924841,150315452,obs_90924841_photo_150315452,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150315452/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315452/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315452/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315452/original.jpeg,Actophilornis africanus,African Jacana,species,cc-by-nc,research,https://www.inaturalist.org/observations/90924841,Pred,Predation,Animalia,Chordata,Aves,Charadriiformes,Jacanidae,Actophilornis,Actophilornis africanus
90924841,150315451,obs_90924841_photo_150315451,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150315451/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315451/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315451/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315451/original.jpeg,Actophilornis africanus,African Jacana,species,cc-by-nc,research,https://www.inaturalist.org/observations/90924841,Pred,Predation,Animalia,Chordata,Aves,Charadriiformes,Jacanidae,Actophilornis,Actophilornis africanus
90924841,150315492,obs_90924841_photo_150315492,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150315492/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315492/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315492/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315492/original.jpeg,Actophilornis africanus,African Jacana,species,cc-by-nc,research,https://www.inaturalist.org/observations/90924841,Pred,Predation,Animalia,Chordata,Aves,Charadriiformes,Jacanidae,Actophilornis,Actophilornis africanus
90924841,150315600,obs_90924841_photo_150315600,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150315600/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315600/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315600/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315600/original.jpeg,Actophilornis africanus,African Jacana,species,cc-by-nc,research,https://www.inaturalist.org/observations/90924841,Pred,Predation,Animalia,Chordata,Aves,Charadriiformes,Jacanidae,Actophilornis,Actophilornis africanus
90924841,150315631,obs_90924841_photo_150315631,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150315631/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315631/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315631/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315631/original.jpeg,Actophilornis africanus,African Jacana,species,cc-by-nc,research,https://www.inaturalist.org/observations/90924841,Pred,Predation,Animalia,Chordata,Aves,Charadriiformes,Jacanidae,Actophilornis,Actophilornis africanus
90924841,150315581,obs_90924841_photo_150315581,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150315581/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315581/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315581/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315581/original.jpeg,Actophilornis africanus,African Jacana,species,cc-by-nc,research,https://www.inaturalist.org/observations/90924841,Pred,Predation,Animalia,Chordata,Aves,Charadriiformes,Jacanidae,Actophilornis,Actophilornis africanus
90924841,150315757,obs_90924841_photo_150315757,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150315757/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315757/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315757/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315757/original.jpeg,Actophilornis africanus,African Jacana,species,cc-by-nc,research,https://www.inaturalist.org/observations/90924841,Pred,Predation,Animalia,Chordata,Aves,Charadriiformes,Jacanidae,Actophilornis,Actophilornis africanus
90924841,150315779,obs_90924841_photo_150315779,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150315779/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315779/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315779/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315779/original.jpeg,Actophilornis africanus,African Jacana,species,cc-by-nc,research,https://www.inaturalist.org/observations/90924841,Pred,Predation,Animalia,Chordata,Aves,Charadriiformes,Jacanidae,Actophilornis,Actophilornis africanus
90924841,150315780,obs_90924841_photo_150315780,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150315780/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315780/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315780/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150315780/original.jpeg,Actophilornis africanus,African Jacana,species,cc-by-nc,research,https://www.inaturalist.org/observations/90924841,Pred,Predation,Animalia,Chordata,Aves,Charadriiformes,Jacanidae,Actophilornis,Actophilornis africanus
90924841,150316081,obs_90924841_photo_150316081,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150316081/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150316081/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150316081/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150316081/original.jpeg,Actophilornis africanus,African Jacana,species,cc-by-nc,research,https://www.inaturalist.org/observations/90924841,Pred,Predation,Animalia,Chordata,Aves,Charadriiformes,Jacanidae,Actophilornis,Actophilornis africanus
90924834,150314572,obs_90924834_photo_150314572,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150314572/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150314572/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150314572/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150314572/original.jpeg,Tachybaptus ruficollis capensis,African Little Grebe,subspecies,cc-by-nc,research,https://www.inaturalist.org/observations/90924834,Pred,Predation,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Tachybaptus,Tachybaptus ruficollis
90924834,150314607,obs_90924834_photo_150314607,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/150314607/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150314607/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150314607/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150314607/original.jpeg,Tachybaptus ruficollis capensis,African Little Grebe,subspecies,cc-by-nc,research,https://www.inaturalist.org/observations/90924834,Pred,Predation,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Tachybaptus,Tachybaptus ruficollis
