id,uuid,quality_grade,url,image_url,description,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name,"field:id meant for ""eater"" or organism being eaten?","field:url for ""partner"" observation",field:is observation one of these special types of feeding?
309756373,3d933dfc-bbd1-495c-9091-aa7d3814d5a4,research,https://www.inaturalist.org/observations/309756373,https://inaturalist-open-data.s3.amazonaws.com/photos/558993368/medium.jpg,"",California Thrasher,Toxostoma redivivum,California Thrasher,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Mimidae,,,,,Toxostoma,,Toxostoma redivivum,,,,,eater,https://www.inaturalist.org/observations/309756379,"No, none of these"
309756379,dcf94a31-c536-4c44-8197-606b950c82c6,research,https://www.inaturalist.org/observations/309756379,https://inaturalist-open-data.s3.amazonaws.com/photos/558993894/medium.jpg,"Various birds were feeding on the berries of this bush, including Northern Mockingbird, California Thrasher and Wrentit.",coffeeberry,Frangula californica,coffeeberry,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rhamnaceae,,,Rhamneae,,Frangula,,Frangula californica,,,,,organism being eaten,https://www.inaturalist.org/observations/309756373,"No, none of these"
309763831,2047d54c-9bdf-496c-b8fe-4462280f3b7c,needs_id,https://www.inaturalist.org/observations/309763831,https://inaturalist-open-data.s3.amazonaws.com/photos/559009516/medium.jpg,,,Calyptostoma,,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,Acariformes,Trombidiformes,Prostigmata,Trombidioidea,Calyptostomatidae,,,,,Calyptostoma,,,,,,,eater,,Parasitism
309822758,daa236c4-9118-41fd-9059-f46bc1636a4d,research,https://www.inaturalist.org/observations/309822758,https://static.inaturalist.org/photos/559121695/medium.jpg,"Preying on a Virginia Carpenter Bee, iNat sighting: https://www.inaturalist.org/observations/309823082",Green Lynx Spider,Peucetia viridans,Green Lynx Spider,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Lycosoidea,Oxyopidae,,,,,Peucetia,,Peucetia viridans,,,,,eater,https://www.inaturalist.org/observations/309823082,"No, none of these"
309858944,da1bfd1b-ccab-486f-845a-83f8c6af4707,research,https://www.inaturalist.org/observations/309858944,https://inaturalist-open-data.s3.amazonaws.com/photos/559192191/medium.jpg,"",Lince Americano,Lynx rufus,Bobcat,Mammalia,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Felidae,Felinae,,,,Lynx,,Lynx rufus,,,,,eater,,"No, none of these"
309913875,0a908cc7-b68c-4170-a95a-cf96aba3e58d,needs_id,https://www.inaturalist.org/observations/309913875,https://inaturalist-open-data.s3.amazonaws.com/photos/559301938/medium.jpg,,Australasian Tree Frogs,Pelodryadidae,Australasian Tree Frogs,Amphibia,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Pelodryadidae,,,,,,,,,,,,organism being eaten,,"No, none of these"
309963452,00dc281b-625e-4ac9-9730-c61eb431f3c7,research,https://www.inaturalist.org/observations/309963452,https://inaturalist-open-data.s3.amazonaws.com/photos/559370596/medium.jpg,,Pseudocercospora fuliginosa,Pseudocercospora fuliginosa,,Fungi,Fungi,Ascomycota,Pezizomycotina,,Dothideomycetes,Dothideomycetidae,,Mycosphaerellales,,,Mycosphaerellaceae,,,,,Pseudocercospora,,Pseudocercospora fuliginosa,,,,,eater,https://www.inaturalist.org/observations/309637370,Parasitism
309969925,02389b55-0455-48a7-bb7d-8f938b2dd723,casual,https://www.inaturalist.org/observations/309969925,https://inaturalist-open-data.s3.amazonaws.com/photos/559381577/medium.jpg,"Quoting from the original Facebook post: https://www.facebook.com/share/p/1H21gkqMas

A tiiiny little bushy-tailed larva 🤗

It's only about 2mm long.

It's possibly the larva of a South African Fool's Gold Beetle, Aspidimorpha quadriremis: https://www.inaturalist.org/taxa/567886-Aspidimorpha-quadriremis and https://www.inaturalist.org/taxa/567886-Aspidimorpha-quadriremis/browse_photos. Thanks for the ID confirmation Hugh Heron.

Interestingly, according to Hugh: ""This is a first-instar larva. The black bushy ""tail"" is composed of faecal threads attached to the supra-anal process. As the larva grows it will add cast exuviae to its pile but after instar-2 no more faecal threads will be added."" How fascinating - thanks Hugh! 🙂

The Morning Glory leaf (separately posted here: https://www.inaturalist.org/observations/310007880) it's feeding on is a Mile-a-minute Vine, Ipomoea cairica: https://www.inaturalist.org/taxa/77494-Ipomoea-cairica and https://www.inaturalist.org/taxa/77494-Ipomoea-cairica/browse_photos.

In the park in Gulu, on the outskirts of East London, Eastern Cape, South Africa 🇿🇦

#july2025
#park
#beetles #tortoisebeetle #larva",South African Fool's Gold Beetle,Aspidimorpha quadriremis,South African Fool's Gold Beetle,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Cassidinae,,Aspidimorphini,,Aspidimorpha,,Aspidimorpha quadriremis,,,,,eater,https://www.inaturalist.org/observations/310007880,"No, none of these"
309997502,f7472987-879b-4baf-a600-daa07f735b52,research,https://www.inaturalist.org/observations/309997502,https://inaturalist-open-data.s3.amazonaws.com/photos/559434013/medium.jpg,,Anacridium aegyptium,Anacridium aegyptium,Egyptian Bird Grasshopper,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Orthoptera,Caelifera,Acridoidea,Acrididae,Cyrtacanthacridinae,,Cyrtacanthacridini,,Anacridium,,Anacridium aegyptium,,,,,organism being eaten,https://www.inaturalist.org/observations/309997636,"No, none of these"
309997636,d1fd5384-5a46-4580-ad45-7e7cfe7d5190,needs_id,https://www.inaturalist.org/observations/309997636,https://inaturalist-open-data.s3.amazonaws.com/photos/559434140/medium.jpg,,Formicidae,Formicidae,Ants,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Formicoidea,Formicidae,,,,,,,,,,,,eater,https://www.inaturalist.org/observations/309997502,"No, none of these"
310007880,9986879d-16de-4cc3-ba45-6696960040ce,casual,https://www.inaturalist.org/observations/310007880,https://inaturalist-open-data.s3.amazonaws.com/photos/559381577/medium.jpg,"Quoting from the original Facebook post: https://www.facebook.com/share/p/1H21gkqMas

©️ This is a duplicate in part of the Tortoise Beetle larva post here: https://www.inaturalist.org/observations/309969925 

A tiiiny little bushy-tailed larva 🤗

It's only about 2mm long.

It's possibly the larva of a South African Fool's Gold Beetle, Aspidimorpha quadriremis: https://www.inaturalist.org/taxa/567886-Aspidimorpha-quadriremis and https://www.inaturalist.org/taxa/567886-Aspidimorpha-quadriremis/browse_photos. Thanks for the ID confirmation Hugh Heron.

Interestingly, according to Hugh: ""This is a first-instar larva. The black bushy ""tail"" is composed of faecal threads attached to the supra-anal process. As the larva grows it will add cast exuviae to its pile but after instar-2 no more faecal threads will be added."" How fascinating - thanks Hugh! 🙂

The Morning Glory leaf it's feeding on is a Mile-a-minute Vine, Ipomoea cairica: https://www.inaturalist.org/taxa/77494-Ipomoea-cairica and https://www.inaturalist.org/taxa/77494-Ipomoea-cairica/browse_photos.

In the park in Gulu, on the outskirts of East London, Eastern Cape, South Africa 🇿🇦

#july2025
#park
#beetles #tortoisebeetle #larva",Mile-a-minute Vine,Ipomoea cairica,Mile-a-minute vine,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,Convolvulaceae,Convolvuloideae,,Ipomoeeae,,Ipomoea,,Ipomoea cairica,,,,,organism being eaten,https://www.inaturalist.org/observations/309969925,"No, none of these"
310052053,8839cbaf-5828-4003-bddd-eab754c324c1,research,https://www.inaturalist.org/observations/310052053,https://static.inaturalist.org/photos/559538592/medium.jpg,"",Pseudocercospora fuliginosa,Pseudocercospora fuliginosa,,Fungi,Fungi,Ascomycota,Pezizomycotina,,Dothideomycetes,Dothideomycetidae,,Mycosphaerellales,,,Mycosphaerellaceae,,,,,Pseudocercospora,,Pseudocercospora fuliginosa,,,,,eater,https://www.inaturalist.org/observations/310052103,Parasitism
310052103,98343e9f-f4e8-4987-a97b-abb4d28ab82e,research,https://www.inaturalist.org/observations/310052103,https://static.inaturalist.org/photos/559538695/medium.jpg,"",common persimmon,Diospyros virginiana,common persimmon,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ebenaceae,,,,,Diospyros,,Diospyros virginiana,,,,,organism being eaten,https://www.inaturalist.org/observations/310052053,Parasitism
310052616,6d8c4834-f1e5-4661-904a-69d6ede3ee22,research,https://www.inaturalist.org/observations/310052616,https://inaturalist-open-data.s3.amazonaws.com/photos/559536440/medium.jpg,Observation for fungus in separate observation,common persimmon,Diospyros virginiana,common persimmon,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ebenaceae,,,,,Diospyros,,Diospyros virginiana,,,,,organism being eaten,https://www.inaturalist.org/observations/310053836,Parasitism
310053836,e5820f8e-2c80-4464-a853-eb6e2a1b5d66,research,https://www.inaturalist.org/observations/310053836,https://inaturalist-open-data.s3.amazonaws.com/photos/559540730/medium.jpg,Host. Diospyros virginiana,Pseudocercospora fuliginosa,Pseudocercospora fuliginosa,,Fungi,Fungi,Ascomycota,Pezizomycotina,,Dothideomycetes,Dothideomycetidae,,Mycosphaerellales,,,Mycosphaerellaceae,,,,,Pseudocercospora,,Pseudocercospora fuliginosa,,,,,eater,https://www.inaturalist.org/observations/310052616,Parasitism
310062718,b180aada-4729-42fc-8fab-a96e5a86433a,research,https://www.inaturalist.org/observations/310062718,https://inaturalist-open-data.s3.amazonaws.com/photos/559560266/medium.jpg,"",American persimmon,Diospyros virginiana,common persimmon,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ebenaceae,,,,,Diospyros,,Diospyros virginiana,,,,,organism being eaten,https://www.inaturalist.org/observations/310062764,Parasitism
310062764,b064432f-015d-4118-ba10-095e944281ec,research,https://www.inaturalist.org/observations/310062764,https://inaturalist-open-data.s3.amazonaws.com/photos/559560361/medium.jpg,"",Pseudocercospora fuliginosa,Pseudocercospora fuliginosa,,Fungi,Fungi,Ascomycota,Pezizomycotina,,Dothideomycetes,Dothideomycetidae,,Mycosphaerellales,,,Mycosphaerellaceae,,,,,Pseudocercospora,,Pseudocercospora fuliginosa,,,,,eater,https://www.inaturalist.org/observations/310062718,Parasitism
310078755,28dde4f5-400b-4e3d-99df-0fc5b4cf891b,research,https://www.inaturalist.org/observations/310078755,https://static.inaturalist.org/photos/559592687/medium.jpg,"",Bold Jumping Spider,Phidippus audax,Bold Jumping Spider,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Salticoidea,Salticidae,Salticinae,,Dendryphantini,Dendryphantina,Phidippus,,Phidippus audax,,,,,eater,"","No, none of these"
310108302,6edee06e-8a19-4d83-9038-bda994e0a617,research,https://www.inaturalist.org/observations/310108302,https://static.inaturalist.org/photos/559653223/medium.jpg,"",American persimmon,Diospyros virginiana,common persimmon,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ebenaceae,,,,,Diospyros,,Diospyros virginiana,,,,,organism being eaten,https://www.inaturalist.org/observations/310108343,Parasitism
310108343,6582b2b7-901b-446a-a97a-baa7fe28dd8e,research,https://www.inaturalist.org/observations/310108343,https://static.inaturalist.org/photos/559653316/medium.jpg,"",persimmon leaf blister gall,Aceria theospyri,persimmon leaf blister gall,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,Acariformes,Sarcoptiformes,Endeostigmata,Eriophyoidea,Eriophyidae,Eriophyinae,,Aceriini,,Aceria,,Aceria theospyri,,,,,eater,https://www.inaturalist.org/observations/310108302,Parasitism
310108371,701d9398-660e-4456-aada-031b8baea4a5,needs_id,https://www.inaturalist.org/observations/310108371,https://inaturalist-open-data.s3.amazonaws.com/photos/559653405/medium.jpg,A harvesting predating a cricket.,Robust Ground Crickets,Allonemobius,Robust Ground Crickets,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Orthoptera,Ensifera,Grylloidea,Trigonidiidae,Nemobiinae,,Pteronemobiini,,Allonemobius,,,,,,,organism being eaten,https://www.inaturalist.org/observations/310108511,"No, none of these"
310108511,23024f8b-c4e5-40af-8397-73b4c38b911d,research,https://www.inaturalist.org/observations/310108511,https://inaturalist-open-data.s3.amazonaws.com/photos/559653711/medium.jpg,A harvesting predating a cricket.,Eastern Harvestman,Leiobunum vittatum,Eastern Harvestman,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Opiliones,Eupnoi,Phalangioidea,Sclerosomatidae,Leiobuninae,,,,Leiobunum,,Leiobunum vittatum,,,,,eater,https://www.inaturalist.org/observations/310108371,"No, none of these"
310114449,6811cd99-dc6f-4977-aa77-90f5ac348301,needs_id,https://www.inaturalist.org/observations/310114449,https://inaturalist-open-data.s3.amazonaws.com/photos/559666110/medium.jpg,,,Araneoidea,Orbweavers and Allies,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,,,,,,,,,,,,,eater,,"No, none of these"
310220939,94a6e54a-01f4-45fe-953f-a0915b8ae25c,research,https://www.inaturalist.org/observations/310220939,https://inaturalist-open-data.s3.amazonaws.com/photos/559866362/medium.jpg,,common pawpaw,Asimina triloba,common pawpaw,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Magnoliales,,,Annonaceae,Annonoideae,,Annoneae,,Asimina,,Asimina triloba,,,,,organism being eaten,https://www.inaturalist.org/observations/310499501,Parasitism
310248291,79b2bef0-7649-4042-abbd-d840722ec079,research,https://www.inaturalist.org/observations/310248291,https://static.inaturalist.org/photos/559917673/medium.jpg,"",lantern stinkhorn,Lysurus mokusin,lantern stinkhorn,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Phallomycetidae,,Phallales,,,Lysuraceae,,,,,Lysurus,,Lysurus mokusin,,,,,organism being eaten,http://www.inaturalist.org/observations/310248476,"No, none of these"
310248476,0f467063-4ea2-49cd-802d-bd357b05d18f,needs_id,https://www.inaturalist.org/observations/310248476,https://static.inaturalist.org/photos/559917954/medium.jpg,"","",Lucilia coeruleiviridis,Blue-green Bottle Fly,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Oestroidea,Calliphoridae,Luciliinae,,Luciliini,,Lucilia,,Lucilia coeruleiviridis,,,,,eater,http://www.inaturalist.org/observations/310248291,"No, none of these"
310293732,532edcce-4f51-428c-902d-864e0cb9f198,needs_id,https://www.inaturalist.org/observations/310293732,https://inaturalist-open-data.s3.amazonaws.com/photos/559975906/medium.jpg,"Many of the bugs on this path were dead or dying (except the cockroaches, they were fine.) Maybe pesticides?",Beetles,Coleoptera,Beetles,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,,,,,,,,,,,,,,,organism being eaten,https://www.inaturalist.org/observations/310293733,Scavenging
310293733,b3c41cd7-3e5a-404f-806d-6f305b873767,needs_id,https://www.inaturalist.org/observations/310293733,https://inaturalist-open-data.s3.amazonaws.com/photos/559975963/medium.jpg,"",Ants,Formicidae,Ants,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Formicoidea,Formicidae,,,,,,,,,,,,eater,https://www.inaturalist.org/observations/310293732,Scavenging
310368675,c5f8a78b-c81d-4ed3-a563-bfae8fe31c20,research,https://www.inaturalist.org/observations/310368675,https://static.inaturalist.org/photos/560151996/medium.jpg,,Boa Constrictor,Boa constrictor,Boa Constrictor,Reptilia,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Boidae,Boinae,,,,Boa,,Boa constrictor,,,,,eater,,"No, none of these"
310372686,6d092134-ad75-4e90-b020-98b1d933904c,research,https://www.inaturalist.org/observations/310372686,https://static.inaturalist.org/photos/560159047/medium.jpg,,Phyllosticta asiminae,Phyllosticta asiminae,,Fungi,Fungi,Ascomycota,Pezizomycotina,,Dothideomycetes,,,Botryosphaeriales,,,Phyllostictaceae,,,,,Phyllosticta,,Phyllosticta asiminae,,,,,eater,https://www.inaturalist.org/observations/309726131,Parasitism
310422889,d2d0d610-9668-4e07-b716-d7a945944bc1,needs_id,https://www.inaturalist.org/observations/310422889,https://inaturalist-open-data.s3.amazonaws.com/photos/560256389/medium.jpg,This observation is to ID the spider,Flower Crab Spiders,Thomisus,Flower Crab Spiders,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Thomisoidea,Thomisidae,Thomisinae,,Thomisini,,Thomisus,,,,,,,eater,https://www.inaturalist.org/observations/310422891,"No, none of these"
310422891,8cfa5872-3901-4cd7-983b-682ef44c8c84,research,https://www.inaturalist.org/observations/310422891,https://inaturalist-open-data.s3.amazonaws.com/photos/560256504/medium.jpg,This observation is to ID the bee,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,,,,organism being eaten,https://www.inaturalist.org/observations/310422889,"No, none of these"
310439816,91be185a-cd2c-4d7c-b53a-42870f7234e5,needs_id,https://www.inaturalist.org/observations/310439816,https://inaturalist-open-data.s3.amazonaws.com/photos/560290381/medium.jpg,,เผ่า ชันโรง · Stingless Bees,Meliponini,Stingless Bees,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Meliponini,,,,,,,,,eater,"",Pollination
310449567,8a585a69-5102-46a3-8626-6507d81a22e7,research,https://www.inaturalist.org/observations/310449567,https://inaturalist-open-data.s3.amazonaws.com/photos/560306826/medium.jpg,Selected after some help and research ,Bedstraw Hawkmoth,Hyles gallii,Bedstraw Hawkmoth,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Bombycoidea,Sphingidae,Macroglossinae,,Macroglossini,Choerocampina,Hyles,,Hyles gallii,,,,,eater,,Pollination
310499501,f7cc4277-dfc6-4763-ba99-6526d13ab511,research,https://www.inaturalist.org/observations/310499501,https://inaturalist-open-data.s3.amazonaws.com/photos/560399342/medium.jpg,Fungal infection on the leaves and fruit of a common pawpaw tree (Asimina triloba).,Phyllosticta asiminae,Phyllosticta asiminae,,Fungi,Fungi,Ascomycota,Pezizomycotina,,Dothideomycetes,,,Botryosphaeriales,,,Phyllostictaceae,,,,,Phyllosticta,,Phyllosticta asiminae,,,,,eater,https://www.inaturalist.org/observations/310220939,Parasitism
310547017,0d542cf3-b49f-4083-aafa-1ddaba27bc61,research,https://www.inaturalist.org/observations/310547017,https://static.inaturalist.org/photos/560488010/medium.jpg,,Flag-pawpaw,Asimina obovata,Flag-pawpaw,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Magnoliales,,,Annonaceae,Annonoideae,,Annoneae,,Asimina,,Asimina obovata,,,,,organism being eaten,https://www.inaturalist.org/observations/310806695,"No, none of these"
310566089,01d53606-6e2a-44f6-9b07-397a5a1ac002,research,https://www.inaturalist.org/observations/310566089,https://static.inaturalist.org/photos/560521908/medium.jpg,Predating Spotted Lanternfly,Yellow Garden Spider,Argiope aurantia,Yellow Garden Spider,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Araneidae,Argiopinae,,,,Argiope,,Argiope aurantia,,,,,eater,https://www.inaturalist.org/observations/310566093,"No, none of these"
310566093,8fdb9ad5-628b-4298-b181-8dcf090c3387,research,https://www.inaturalist.org/observations/310566093,https://static.inaturalist.org/photos/560522920/medium.jpg,Predated by Yellow Garden Spider,Spotted Lanternfly,Lycorma delicatula,Spotted Lanternfly,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Auchenorrhyncha,Fulgoroidea,Fulgoridae,Aphaeninae,,Aphaenini,,Lycorma,,Lycorma delicatula,,,,,organism being eaten,https://www.inaturalist.org/observations/310566089,"No, none of these"
310567528,4db86c83-a2bf-4ced-8391-e000915318af,research,https://www.inaturalist.org/observations/310567528,https://inaturalist-open-data.s3.amazonaws.com/photos/560527729/medium.jpg,"Eating an African Clawed frog
",Red-eared Slider,Trachemys scripta elegans,Red-eared Slider,Reptilia,Animalia,Chordata,Vertebrata,,Reptilia,,,Testudines,,,Emydidae,Deirochelyinae,,,,Trachemys,,Trachemys scripta,,Trachemys scripta elegans,,,eater,https://www.inaturalist.org/observations/310567628,"No, none of these"
310609124,4e468839-b7a8-4c90-8bcd-7283819b2352,research,https://www.inaturalist.org/observations/310609124,https://inaturalist-open-data.s3.amazonaws.com/photos/560605396/medium.jpg,On small flower pawpaw,false oleander scale,Pseudaulacaspis cockerelli,false oleander scale,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Sternorrhyncha,Coccoidea,Diaspididae,Diaspidinae,,Diaspidini,Fioriniina,Pseudaulacaspis,,Pseudaulacaspis cockerelli,,,,,eater,https://www.inaturalist.org/observations/310609326,"No, none of these"
310609326,3f91e6c7-97d5-4bf4-9b36-ee56390bc1cb,research,https://www.inaturalist.org/observations/310609326,https://inaturalist-open-data.s3.amazonaws.com/photos/560605784/medium.jpg,,Small-Flower Pawpaw,Asimina parviflora,Small-Flower Pawpaw,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Magnoliales,,,Annonaceae,Annonoideae,,Annoneae,,Asimina,,Asimina parviflora,,,,,organism being eaten,https://www.inaturalist.org/observations/310609124,"No, none of these"
310637230,75a9bece-b9d2-42d1-95d1-d9ab6a684087,research,https://www.inaturalist.org/observations/310637230,https://inaturalist-open-data.s3.amazonaws.com/photos/560660793/medium.jpg,,Locust Borer,Megacyllene robiniae,Locust Borer,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cerambycoidea,Cerambycidae,Cerambycinae,,Clytini,,Megacyllene,,Megacyllene robiniae,,,,,eater,https://www.inaturalist.org/observations/339141234,Pollination
310644793,a5e6d867-a25b-47b7-809b-d5be0ab0723c,research,https://www.inaturalist.org/observations/310644793,https://inaturalist-open-data.s3.amazonaws.com/photos/560673784/medium.jpg,Hung upside-down to feed on a large aphid colony,Tennessee Warbler,Leiothlypis peregrina,Tennessee Warbler,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Parulidae,,,,,Leiothlypis,,Leiothlypis peregrina,,,,,eater,https://www.inaturalist.org/observations/337594374,"No, none of these"
310653888,5dd1455d-dc87-4426-83d7-361bc59332f9,casual,https://www.inaturalist.org/observations/310653888,https://inaturalist-open-data.s3.amazonaws.com/photos/560693069/medium.jpg,"Quoting from the original Facebook post: https://www.facebook.com/share/p/1BPLCM9kVA

The peculiar things you see in the bush 👀

A while ago we spotted this lovely little Jumping Spider with a catch.

We took lots of piccies from various angles to try to see what it had caught...

🔍👁 From what we can tell, it looks like a slightly pinkish-brown coloured Assassin Bug (separately posted here: https://www.inaturalist.org/observations/310663074)! 

It looks similar to a type we've previously seen on our water tank here: https://www.inaturalist.org/observations/299510398 and in the bush here: https://www.inaturalist.org/observations/299498448.

It's possibly a Nagusta sp. Assassin Bug: https://www.inaturalist.org/taxa/508891-Nagusta and https://www.inaturalist.org/taxa/508891-Nagusta/browse_photos.

🔍👁 Looking carefully at the markings on the spider, they look similar to those on the lovely little lady component of the romantic couple we recently filmed in a romantic romp here: https://www.inaturalist.org/observations/309947667 and to those on a beautiful female we saw some time ago in our garden here: https://www.inaturalist.org/observations/282873875.

It's possibly a female Thyenula sp. Jumping Spider: https://www.inaturalist.org/taxa/420637-Thyenula and https://www.inaturalist.org/observations?place_id=6986&taxon_id=420637&view=species.

For comparison see: https://jumpingspiders.co.za/spiderviewer.php?g=Thyenula&sp=1&x=f&u=256.jpg and https://jumpingspiders.co.za/spiderviewer.php?g=Thyenula&sp=1&x=f&u=255.jpg.

Who knew these spideys catch Assassins? 🤔

Update: We subsequently remembered another tiny female spidey of the same type who had a close call with a much larger Assassin Bug while we were filming here: https://www.inaturalist.org/observations/299109721. 

Surprising things in the bush in Gulu, on the outskirts of East London, Eastern Cape, South Africa 🇿🇦

#july2025
#bush
#spiders #jumpingspider #bugs #assassin",Thyenula,Thyenula,,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Salticoidea,Salticidae,Salticinae,,Euophryini,,Thyenula,,,,,,,eater,https://www.inaturalist.org/observations/310663074,"No, none of these"
310663074,96cc116e-2b52-4e36-bb88-9ba83810a059,casual,https://www.inaturalist.org/observations/310663074,https://inaturalist-open-data.s3.amazonaws.com/photos/560693069/medium.jpg,"Quoting from the original Facebook post: https://www.facebook.com/share/p/1BPLCM9kVA

©️ This is a duplicate in part of the Spider post here: https://www.inaturalist.org/observations/310653888.

The peculiar things you see in the bush 👀

A while ago we spotted this lovely little Jumping Spider with a catch.

We took lots of piccies from various angles to try to see what it had caught...

🔍👁 From what we can tell, it looks like a slightly pinkish-brown coloured Assassin Bug!

It looks similar to a type we've previously seen on our water tank here: https://www.inaturalist.org/observations/299510398 and in the bush here: https://www.inaturalist.org/observations/299498448.

It's possibly a Nagusta sp. Assassin Bug: https://www.inaturalist.org/taxa/508891-Nagusta and https://www.inaturalist.org/taxa/508891-Nagusta/browse_photos.

Who knew these spideys catch Assassins? 🤔

Surprising things in the bush in Gulu, on the outskirts of East London, Eastern Cape, South Africa 🇿🇦

#july2025
#bush
#spiders #jumpingspider #bugs #assassin",Nagusta,Nagusta,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Reduvioidea,Reduviidae,Harpactorinae,,Harpactorini,,Nagusta,,,,,,,organism being eaten,https://www.inaturalist.org/observations/310653888,"No, none of these"
310806695,efb7dda7-d78a-4715-b3cb-08c1183c7bdd,research,https://www.inaturalist.org/observations/310806695,https://static.inaturalist.org/photos/560488042/medium.jpg,"",Pawpaw Webworm Moth,Omphalocera munroei,Pawpaw Webworm Moth,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Pyraloidea,Pyralidae,Galleriinae,,Megarthridiini,,Omphalocera,,Omphalocera munroei,,,,,eater,https://www.inaturalist.org/observations/310547017,"No, none of these"
310859597,c74bf574-6dbf-4d15-81a4-4519de50b88d,research,https://www.inaturalist.org/observations/310859597,https://static.inaturalist.org/photos/561087482/medium.jpg,"",American persimmon,Diospyros virginiana,common persimmon,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ebenaceae,,,,,Diospyros,,Diospyros virginiana,,,,,organism being eaten,https://www.inaturalist.org/observations/310860303,"No, none of these"
310860303,ec611a66-b32b-42b1-8998-bb1548aebb73,needs_id,https://www.inaturalist.org/observations/310860303,https://static.inaturalist.org/photos/561088939/medium.jpg,Bagworm on Persimmon tree.,Bagworm Moths,Psychidae,Bagworm Moths,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Tineoidea,Psychidae,,,,,,,,,,,,eater,https://www.inaturalist.org/observations/310859597,"No, none of these"
